# Supplemental public-domain glossary for the definitions asset.
#
# Format: one entry per line, "<word>\t<gloss>". Lines starting with # and blank
# lines are ignored. Consumed by tools/mergedefs via -glossary. Only a word that is
# itself missing from a word list is folded into the asset, and existing
# (Wiktionary / Webster / WordNet) definitions always win.
#
# These glosses were extracted from public-domain sources for words the primary
# layers do not define. Provenance per section below; details in
# defs/assets/definitions/SOURCES.md.
#
# --- jamieson-scots ---
# Jamieson, Etymological Dictionary of the Scottish Language (PD); Gutenberg #40521.
unprisable	affording no purchase for levering open
unpurvaide	(Spenser) left without provision, unsupplied; also UNPURVEYED
unqualited	(Shakespeare) stripped of the qualities proper to one; also UNQUALITIED
unredy	(obsolete) not prepared, unready
unruffe	(Shakespeare) too young to have grown a beard; also UNROUGH
unseisable	that cannot be taken into legal possession
unseminaried	(Shakespeare) robbed of the power to beget, made a eunuch
unsinnowed	(Shakespeare) lacking sinew, without strength
unsod	not seethed or boiled; also UNSODDEN
unstercorated	left without dung, unmanured
unthriftyhead	(Spenser) the want of thrift, wastefulness; also UNTHRIFTYHED
unthriftyheads	(Spenser) the want of thrift, wastefulness; also UNTHRIFTYHED
unthriftyhed	(Spenser) the want of thrift, wastefulness; also UNTHRIFTYHEAD
unthriftyheds	(Spenser) the want of thrift, wastefulness; also UNTHRIFTYHEAD
untochered	bringing no marriage portion, dowerless
unwarenesses	(archaic) the want of wariness; also UNWARINESS
unweened	not looked for, coming as a surprise
unwithholden	freely given, not kept back; also UNWITHHELD
unwithholding	keeping nothing back
upbrast	to break out with force in an upward direction
upcatch	to snatch up
upcatches	to snatch up
upcatching	to snatch up
upfollow	(Keats) to come after, to follow
upfollowed	(Keats) to come after, to follow
upfollowing	(Keats) to come after, to follow
upfollows	(Keats) to come after, to follow
uphaud	(Scots) to maintain a thing, to stand surety for it
uphauding	(Scots) to maintain a thing, to stand surety for it
uphauds	(Scots) to maintain a thing, to stand surety for it
uphild	to hold up, to keep from falling
uphoord	(Shakespeare) to pile up in store
uphoorded	(Shakespeare) to pile up in store
uphoording	(Shakespeare) to pile up in store
uphoords	(Shakespeare) to pile up in store
uphudden	(Scots) to maintain a thing, to stand surety for it
upryst	(Spenser) rises up
upsideowne	(Spenser) with the top where the bottom should be
upta	(Australian slang) no good, of poor quality; also UPTER
uptrilled	(Coleridge) trilled up into the high notes
upvaluation	the raising of a currency's value against others
upvaluations	the raising of a currency's value against others
urde	in heraldry, ending in points, patterned with them; also URDEE, URDY
urdee	in heraldry, ending in points, patterned with them; also URDE, URDY
uredine	having to do with uredo, the rust that blights plants
uredines	(Latin) a rust fungus that blights plants
uredosori	a blister on a leaf in which uredospores are formed and held
uredosorus	a blister on a leaf in which uredospores are formed and held
urena	(Malay) any plant of Urena, a tropical genus of the mallow kin whose bark yields fibre
urenas	(Malay) any plant of Urena, a tropical genus of the mallow kin whose bark yields fibre
urent	stinging, raising a burning smart on the skin
urostegite	one of the plates running along the underside of a snake's tail
urostegites	one of the plates running along the underside of a snake's tail
urosthenic	having a tail built strongly enough to drive the body through water
vaginicoline	making its home inside a sheath or tube; also VAGINICOLOUS
vaginicolous	making its home inside a sheath or tube; also VAGINICOLINE
vallonia	(Italian) the acorn cups of a Levantine oak, gathered for their tannin; also VALONEA, VALONIA
vallonias	(Italian) the acorn cups of a Levantine oak, gathered for their tannin; also VALONEA, VALONIA
vardies	(archaic) a judgement given, an opinion
vardy	(archaic) a judgement given, an opinion
varicellate	said of shells whose surface is crossed by small raised ridges
variolisations	the old practice of guarding against smallpox by inoculating with matter from a mild case; also VARIOLIZATION
vassail	(Scott) a vessel; also VESSAIL
vassails	(Scott) a vessel; also VESSAIL
vatters	one whose work is done at the vat
vauch	(dialect) to go at speed
vauched	(dialect) to go at speed
vauches	(dialect) to go at speed
vauching	(dialect) to go at speed
vawte	(obsolete) to leap over with the hands as support; also VAUT, VAUTE
vawted	(obsolete) to leap over with the hands as support; also VAUT, VAUTE
vawtes	(obsolete) to leap over with the hands as support; also VAUT, VAUTE
vawting	(obsolete) to leap over with the hands as support; also VAUT, VAUTE
vellenage	(Spenser) the condition of a villein, bound to the land; also VILLAINAGE, VILLANAGE, VILLEINAGE, VILLENAGE
vellenages	(Spenser) the condition of a villein, bound to the land; also VILLAINAGE, VILLANAGE, VILLEINAGE, VILLENAGE
venator	(Latin) a hunter, and in the arena the man who fought wild beasts
venators	(Latin) a hunter, and in the arena the man who fought wild beasts
vendage	the gathering in of the grapes; also VENDANGE
vendages	the gathering in of the grapes; also VENDANGE
vendis	a rare whitefish of a few deep Scottish and Cumbrian lochs; also VENDACE, VENDISS
vendises	a rare whitefish of a few deep Scottish and Cumbrian lochs; also VENDACE, VENDISS
vendiss	a rare whitefish of a few deep Scottish and Cumbrian lochs; also VENDACE, VENDIS
vendisses	a rare whitefish of a few deep Scottish and Cumbrian lochs; also VENDACE, VENDIS
venisection	the cutting open of a vein in surgery
venisections	the cutting open of a vein in surgery
venoscleroses	the hardening and thickening of the walls of the veins
venosclerosis	the hardening and thickening of the walls of the veins
ventana	(Spanish) a window
ventanas	(Spanish) a window
ventils	a valve fitted to a wind instrument to bring extra tubing into play
ventricule	one of the chambers of the heart or brain; also VENTRICULUS
ventricules	one of the chambers of the heart or brain; also VENTRICULUS
verdet	the acetate of copper, verdigris prepared for use
verdets	the acetate of copper, verdigris prepared for use
vermell	(Spenser) the bright red of vermilion
vermells	(Spenser) the bright red of vermilion
verminousnesses	the condition of being overrun with vermin
veronique	(French) dressed with white grapes, as in sole veronique
verquire	a game of the backgammon family; also VERQUERE
verquires	a game of the backgammon family; also VERQUERE
verra	(Scots) very; also VERA
versioners	one who makes a version of a work
verslibrist	one whose verse runs free of regular metre; also VERSLIBRISTE
verslibriste	one whose verse runs free of regular metre; also VERSLIBRIST
verslibristes	one whose verse runs free of regular metre; also VERSLIBRIST
verslibrists	one whose verse runs free of regular metre; also VERSLIBRISTE
verven	(Spenser) vervain, the small-flowered herb once held sacred
vervens	(Spenser) vervain, the small-flowered herb once held sacred
vetoless	holding no power of veto, or declining to use it
viduous	left a widow; also, empty and bereft
vildnesses	(Spenser) baseness, the condition of being vile; also VILENESS
villagree	(Shakespeare) the villages of a district taken together; also VILLAGERY
villagrees	(Shakespeare) the villages of a district taken together; also VILLAGERY
villication	(Smollett) meant for vellication as a Scot would sound it
villications	(Smollett) meant for vellication as a Scot would sound it
vin	(French) wine
vins	(French) wine
vinylcyanide	another name for acrylonitrile, the compound from which acrylic fibres are made
vinylcyanides	another name for acrylonitrile, the compound from which acrylic fibres are made
viold	(Milton) sealed up in a vial
viretot	(Scott) a headlong rush, a gadding about
viretots	(Scott) a headlong rush, a gadding about
viscaria	any plant of the genus Viscaria, the catchflies with sticky stems
viscarias	any plant of the genus Viscaria, the catchflies with sticky stems
viscerotonia	the temperament that goes with a soft rounded build, outgoing, companionable and fond of comfort
viscerotonias	the temperament that goes with a soft rounded build, outgoing, companionable and fond of comfort
visie	(Scots) to inspect narrowly, to take aim at; also VIZY, VIZZIE
visied	(Scots) to inspect narrowly, to take aim at; also VIZY, VIZZIE
visieing	(Scots) to inspect narrowly, to take aim at; also VIZY, VIZZIE
visies	(Scots) to inspect narrowly, to take aim at; also VIZY, VIZZIE
visiogenic	coming across well on the television screen
visiophone	a telephone that carries the picture of the speaker as well as the voice
visiophones	a telephone that carries the picture of the speaker as well as the voice
visitative	having to do with a formal visitation of inspection
visnaga	a carrot-like Mediterranean plant, Ammi visnaga, whose stiff flower stalks serve as toothpicks; also, in Mexico and the south-western United States, a barrel cactus
vite	(French) quickly, at a fast tempo
viticide	a creature that destroys vines
viticides	a creature that destroys vines
vitrescibility	the readiness of a substance to run into a glassy layer when heated
vivacissimo	(Italian) to be played with the utmost liveliness
vivamente	(Italian) to be played briskly and with spirit
vivo	(Italian) lively, with animation
vivres	(Scots) provisions, things to eat; also VIVERS
vizament	(Shakespeare) careful consideration, advisement; also ADVISEMENT, AVISEMENT
vizaments	(Shakespeare) careful consideration, advisement; also ADVISEMENT, AVISEMENT
vizied	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZZIE
vizies	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZZIE
vizy	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZZIE
vizying	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZZIE
vizzie	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZY
vizzied	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZY
vizzieing	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZY
vizzies	(Scots) to inspect narrowly, to take aim at; also VISIE, VIZY
voar	(Orkney) the spring, the season for sowing
voars	(Orkney) the spring, the season for sowing
vocicultural	having to do with the training and care of the voice
voema	(South African) drive, energy
voemas	(South African) drive, energy
voertsak	(South African) a rough word of dismissal, be off; also VOERTSEK, VOETSAK, VOETSEK
voip	the carrying of telephone calls over the internet by turning speech into digital packets, from Voice Over Internet Protocol
voips	the carrying of telephone calls over the internet by turning speech into digital packets, from Voice Over Internet Protocol
voisinage	(obsolete) the district round about, a neighbourhood
voisinages	(obsolete) the district round about, a neighbourhood
volatic	a creature that goes on wings
voluspa	(Old Norse) a woman who foretells, a seeress
voluspas	(Old Norse) a woman who foretells, a seeress
vostro	used in vostro account, the account a British bank keeps on behalf of a bank abroad
voulu	(French) done on purpose, and so studied rather than natural
vulturn	(obsolete) the brush turkey of Australia, which builds a mound to hatch its eggs
vulturns	(obsolete) the brush turkey of Australia, which builds a mound to hatch its eggs
vuttier	(dialect) grubby, dirty
vuttiest	(dialect) grubby, dirty
vutty	(dialect) grubby, dirty
wabster	(Scots) one who works a loom, a weaver; also WEBSTER
wabsters	(Scots) one who works a loom, a weaver; also WEBSTER
wadt	a soft earthy ore of manganese; also WADD
wadts	a soft earthy ore of manganese; also WADD
waesome	full of woe, sorrowful; also WOESOME
waggonless	having no waggon to hand; also WAGONLESS
wagmoire	(Spenser) boggy ground that shakes underfoot, a quagmire
wagmoires	(Spenser) boggy ground that shakes underfoot, a quagmire
wairsh	flat to the taste, wanting salt; also WERSH
wairsher	flat to the taste, wanting salt; also WERSH
wairshest	flat to the taste, wanting salt; also WERSH
waldgravine	(German) the wife of a waldgrave, a count of a forest district
waldgravines	(German) the wife of a waldgrave, a count of a forest district
waldsterben	(German) the sickening and dying back of forest trees under the load of air pollution
waldsterbens	(German) the sickening and dying back of forest trees under the load of air pollution
walkshorts	(New Zealand) tailored shorts worn by men with long socks
wallclimber	a lift with glass walls whose shaft runs up the outside of a building
wallclimbers	a lift with glass walls whose shaft runs up the outside of a building
wallposter	in China, a notice or political message set out in large characters on a wall
wallposters	in China, a notice or political message set out in large characters on a wall
wammul	(dialect) a dog
wammuls	(dialect) a dog
